CAGR,vol,Sharpe
0.07155045978627039,0.17260146120335274,0.4881942590732262
0.07635864910820511,0.17441838024088285,0.5104838119470396
0.0791054227526573,0.17293870949918005,0.5288325681596409
0.07835770282228549,0.17227160387103746,0.5254495975049936
0.07930838662983763,0.1724171791573976,0.5314521883316246
0.06432750315945657,0.1691482918198406,0.4549570321692003
0.08814790555235863,0.16874939258116742,0.5867962148261934
0.06919334442315295,0.17268834422608553,0.47549158687175413
0.06848076898109334,0.17201407115595066,0.4722680921226842
0.08376225220812827,0.1737045183902783,0.5523302425471471
0.070011207932833,0.16722109372541002,0.4901723590300279
0.05218330101295887,0.17346746345793979,0.3810762649053141
0.07613283556677142,0.1752633288865004,0.5073103598913403
0.07273970934949037,0.17575906322929144,0.48901423233001584
0.07591944656105154,0.1726755739309101,0.51148342331273
0.06784147415775621,0.16912246909467898,0.4740954003612391
0.0624602044082625,0.17324899755506792,0.4379762850288405
0.07690738767598959,0.16800582370114825,0.527295161370118
0.06505257734196768,0.17497241898033547,0.44958359758514943
0.06590156916981993,0.17439873808176473,0.4549168760344083
0.08092619977967308,0.16979880534266825,0.5444023239318634
0.07314386112898408,0.17292491787280173,0.4963143779040159
0.059634178298622276,0.1750178927572138,0.41943190960886095
0.07835831191896103,0.16940644002439273,0.5314211795201117
0.06814571614995879,0.17340640465450805,0.4691177125801786
0.07345995646195203,0.1751905040825159,0.4939520889676942
0.05911613515531933,0.17390076103933022,0.41880142506688856
0.07392569553600103,0.17541264204832757,0.4954976901019083
0.0727174235246153,0.17016097351873916,0.4992696097597213
0.06775164872344885,0.17168210039016757,0.46876754101051654
0.061201343778809036,0.17061180766937298,0.4348458312029622
0.07824950017732912,0.17125602746004648,0.5274632161505087
0.0616110465754105,0.17642692457952244,0.4276772792990837
0.06497658190386146,0.17080809069100514,0.4561237393871168
0.08045919778487964,0.16705968897395274,0.5485915274040898
0.06791970034467631,0.17254330832784964,0.4685177011779459
0.06485575507886554,0.17448582452172282,0.4486158688678989
0.0682331014144737,0.17218545930096124,0.47105375360724566
0.07742143468030349,0.17371917072671333,0.5174905620973941
0.06656696074731028,0.167164080660078,0.4704987496459862
0.0777221677051596,0.1689588917302711,0.529588297778153
0.07736040123039722,0.1737560000817177,0.5177393242868865
0.0672707683912861,0.17521415568036286,0.4609380612040143
0.09116271048234492,0.17297043689291886,0.5923426618755838
0.06609318225051997,0.17368425468183263,0.45714080455092787
0.08129633090814692,0.17530393159088511,0.5348345269798119
0.07880049344149342,0.17663993934371489,0.5192355896352348
0.07733751609248429,0.17366989355865423,0.5174191601584099
0.08284735605490523,0.1693634984526736,0.5561160318687026
0.0711776986902124,0.17475072711647163,0.4821878470546176
0.06550971184064935,0.17182111836839123,0.4560856079737826
0.07676777301960303,0.17437095554860632,0.5133028484352086
0.07420219468297695,0.1823109990461471,0.48500295867712545
0.07219010170934559,0.17103510141158587,0.4945271513064042
0.06566151580949642,0.16945536061535482,0.4609732302565101
0.08376006929610491,0.17513420216642978,0.5480661729480936
0.07369119194419871,0.168124382127121,0.5082588359149608
0.07913823498294636,0.17278695078455494,0.5292992893927208
0.07061552375275815,0.16899957064287954,0.4899167022360652
0.07260396309222239,0.17303195822710538,0.4929070367394002
0.08209922723861673,0.17535052340593194,0.5391837517831722
0.0539073463880515,0.1712646505361881,0.3938951366128427
0.08566133713012758,0.1747565226945842,0.5592614264905933
0.07606860336258126,0.17552995428058807,0.5071616062918148
0.06671134546457824,0.17361104379120817,0.45966216397410614
0.07639585027056905,0.16848497104848104,0.5228342926204158
0.07908956752053808,0.17428960175240713,0.525594898972822
0.05797662830287176,0.17274556281430603,0.41468014014149635
0.08351866211624337,0.17846591903784276,0.5404532063525951
0.06236784085233227,0.16824533606083836,0.4454165983938463
0.06600953236051099,0.17840867808628916,0.44872702776522955
0.07440004713975057,0.17496452759851522,0.4987549748741985
0.06611235806326721,0.17266162113515443,0.45827332170227336
0.07883271080276488,0.17405013985950984,0.52493604894809
0.08101013369625387,0.17372234333160147,0.5374909536413777
0.07886335461110372,0.1673824106782998,0.5387969640286326
0.08081359422508871,0.16722245745590633,0.5496534115290925
0.07755959926622391,0.1683807789057798,0.5287027051436227
0.07099894508378868,0.17088439130591287,0.48940272263341417
0.06611664592892574,0.17140856271066937,0.46003688956215216
0.07112008020703886,0.1714626182988861,0.4881974686463509
0.06947999449342279,0.1770795062208931,0.4706931965103449
0.07578917638134697,0.16932216911001,0.5178506467107595
0.07216407339419728,0.17577883433231772,0.4856427984497765
0.07479269043652481,0.1704855045334219,0.5105544273196541
0.07950030329176361,0.17278787235253132,0.5305306258259143
0.05386797393360898,0.17000919202331163,0.39503443025148105
0.07628836247689441,0.1744575077387506,0.5096299763874803
0.0797029142547303,0.17555640276181328,0.5267201106035067
0.06196500758007506,0.17695629388951237,0.43014656044597305
0.08457451182915654,0.1735813300921618,0.5564575692476461
0.08134182998094985,0.17212146030058148,0.5425672316057727
0.07531567834393527,0.1728680717630887,0.5080148791383283
0.07218019495193495,0.17269668436637933,0.49132099555331643
0.07834293266609937,0.17104049964287157,0.5286022281746134
0.07873531273781675,0.17472669846287187,0.5231734411499734
0.08154350447919212,0.17333814367822442,0.540357356379686
0.06637240459576943,0.1748265650611853,0.4567459313593064
0.06235051496753541,0.17244734636977513,0.4384674057832879
0.0892057012762284,0.17105365476949497,0.5864359251861639
0.06829944735954618,0.16890992219504242,0.4764186532046676
0.07181081788658239,0.1718642492185672,0.49123365911957767
0.08192700918077511,0.17001903739566657,0.550231805139483
0.06461919008348893,0.17643269841088083,0.4447610848793572
0.06717259384646601,0.1729119024349131,0.4640623069310035
0.07453334111864618,0.17832490045478322,0.494262376887646
0.08033400018138481,0.17437592211859226,0.5317103715143328
0.07366349281642126,0.1726046368452882,0.5007602778511081
0.06268550246570159,0.17323782866514556,0.4388051001866614
0.06612197710656065,0.17146475556777144,0.46011827068854083
0.05965659237374532,0.17107615217140212,0.4266966881153472
0.0866742356317396,0.1717849868129755,0.5720669137758649
0.07136538521205749,0.17597071635131784,0.48064748746640307
0.08099814405736061,0.16721823581774087,0.5512116714418064
0.0763024515600399,0.17308769787081263,0.5130248638376356
0.08170129647714797,0.17039396755229774,0.5480902549519203
0.0756793092095005,0.16945023413274232,0.5165283112836248
0.08226862270093904,0.17291976535317433,0.5450976744651151
0.06813625099102993,0.16988074093466665,0.47445402084160687
0.08817899592674139,0.1730920466949485,0.5765461464905126
0.0695776289129435,0.17538333680739798,0.4723846677591829
0.0740759917713647,0.16806531216049256,0.5109964639828394
0.07155314658014267,0.1738357609522081,0.4859498205937826
0.06630423394009166,0.17310183895424552,0.4589595911069231
0.0644610084379964,0.17465272039202281,0.44732677831035933
0.06511309791747899,0.17304966582231018,0.45226889346489535
0.059040155692918095,0.17293799047025513,0.4194591149678496
0.06752974754982466,0.17072987025623731,0.46934563640547944
0.07974275344871251,0.1742864160539153,0.5289894009228809
0.08190645088160498,0.16966377354794487,0.5510685548018894
0.07089429879990528,0.17203875086309856,0.485417756534037
0.0705183802763556,0.1716658299050674,0.4847925821267946
0.06313732150244067,0.17479018449081352,0.4393077100154878
0.06449105643569131,0.17444090064061507,0.44708675954642174
0.07281665684916128,0.17613402550966833,0.48907314596787493
0.0791789722318803,0.17267932645160425,0.5290868512467172
0.0660493291668307,0.172612295096319,0.45816780435444276
0.06580134045973551,0.1749594361412681,0.45402873987258563
0.07563877805273345,0.1734234070500116,0.5085238795930366
0.0778237030711435,0.17726569759352742,0.5126915704851276
0.08164779135347633,0.1724233090723241,0.5429815111587107
0.06317743925016317,0.16931176297586537,0.44767125966751525
0.06923602282037566,0.16904125880251927,0.48143449012401085
0.08027505133980006,0.17224141933810969,0.5356740296444622
0.07810373876003163,0.1718089219078641,0.5256521804638775
0.0728872728660046,0.1749062148791495,0.4911065270945389
0.06781478922744122,0.16995776346992106,0.4720360597668721
0.09373546527537857,0.1727146191486033,0.6070075808460129
0.06075896262764702,0.17297545893352967,0.42877681262557077
0.07788969203658658,0.1722295394938913,0.5231658203378955
0.07102250079011485,0.1736969961709646,0.48329657311671675
0.07900596927311732,0.16956314774005066,0.534487275472615
0.07283139159778029,0.17318229459652545,0.4934510149889793
0.07961080739668547,0.1723679224997659,0.5325233872264084
0.0821347087301918,0.17500803509056304,0.5403712397147172
0.074588405657525,0.17076655165698298,0.5081341440978021
0.06147568841045126,0.17955306938762763,0.42353421080924736
0.08191829153509556,0.17297208887482013,0.5433725602016527
0.06686994756853148,0.1719283383463485,0.46433173454249144
0.0729923972031008,0.17132011163462924,0.4985444238212065
0.07802904857826198,0.16785979507012466,0.5334412884577221
0.08185988536936462,0.17168704145697275,0.546113160606396
0.08161485202355179,0.17309826385206487,0.5415269269232834
0.0763897945480927,0.1700834340844972,0.5195283320429273
0.06582794551966287,0.17136073955836853,0.4594715090903572
0.07286088663177126,0.17740092357690157,0.4863235200481899
0.08246126334801329,0.1722873948055416,0.5482855615082174
0.07176619225279257,0.1709083034245668,0.4924000387184967
0.08119799925583648,0.17273611237911016,0.5404565631038475
0.07697738748702809,0.16939965762840992,0.5242478711900166
0.06668223684267094,0.17073644362714985,0.4653280174127893
0.07193338815853512,0.16596403667351287,0.5028979854393213
0.07834448638597813,0.16897727411772823,0.5327289053693609
0.06921250057166306,0.16893866370367253,0.481795059690681
0.0667484558896505,0.1705910192974521,0.4653662892344752
0.08379471587109277,0.17271702234161368,0.5544285310929874
0.06691854877106396,0.17010267728665582,0.4666411220062619
0.0882300311022528,0.17165628047988032,0.5806093228699923
0.08169023692114807,0.17223601338871874,0.5433625770133128
0.07865309945187726,0.1709299176204434,0.5300801421817286
0.08714575297556526,0.1683401710141017,0.5824790844503976
